,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
11,11,common_voice_es_19135359.mp3,empezó a escribir muy temprano todavía en la enseñanza básica luego en el liceo,he went to write she was very busy in the basic school,he started writing very early first in elementary school then in high school,BLEU = 4.41 33.3/4.5/2.5/1.4 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13),0.5249013304710388,0.3305340223944875,3.0302629470825195
12,12,common_voice_es_19999087.mp3,sus padres eran hippies que se divorciaron cuando ella tenía siete años,his parents were the children when they had seven years,her parents were hippies who divorced when she was seven,BLEU = 9.98 40.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.48118001222610474,0.31562500000000004,3.0535550117492676
13,13,common_voice_es_19728156.mp3,se refiere a las interacciones entre la política tecnología y cultura,interactions between politics technology and culture,it refers to the interactions between politics technology and culture,BLEU = 51.34 100.0/100.0/100.0/100.0 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10),0.8874751329421997,0.6235532407407408,4.504899501800537
14,14,common_voice_es_19610984.mp3,algunas de las obras forman parte del repertorio regular de los grupos musicales turcos,some of the works are part of the turkish musical groups,some compositions are part of the regular repertoire of turkish music groups,BLEU = 25.48 72.7/30.0/22.2/12.5 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12),0.7689070105552673,0.6442577030812325,4.008033752441406
15,15,common_voice_es_19768072.mp3,su contacto puede producir quemaduras en la piel y daños en los ojos,it can be produced by the feet in the air,touching it may cause skin burns and ocular damage,BLEU = 4.20 10.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9),0.3487081229686737,0.05494505494505494,2.712630271911621
16,16,common_voice_es_19610251.mp3,entonces la hoz quedó suspendida en el aire,however the house was suspended in the air,thus the sickle was suspended in the air,BLEU = 54.11 75.0/57.1/50.0/40.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.7236974239349365,0.7361111111111112,3.4918246269226074
17,17,common_voice_es_19715383.mp3,charles francis adams,charles francis adams,charles francis adams,BLEU = 100.00 100.0/100.0/100.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3),0.9913364052772522,0.9814814814814815,4.867591857910156
18,18,common_voice_es_19956466.mp3,el espacio se acompaña por las propias reflexiones de labordeta sobre los lugares visitados,space is covered by the main reflections of the visitors,the space is guided by labordetas own reflections on the places visited,BLEU = 9.04 60.0/11.1/6.2/3.6 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.5950226187705994,0.36134651600753287,3.4637272357940674
19,19,common_voice_es_20064421.mp3,lo cual era y es cercano a mí,it was the only one,this made him close to me and he still is,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 5 ref_len = 10),0.5256604552268982,0.0,2.999929189682007
20,20,common_voice_es_19641192.mp3,la principal estrategia sin embargo fue la disuasión en lugar de luchar,the main strategy however was the situation,however deterrence rather than fighting was the main strategy,BLEU = 23.10 71.4/50.0/20.0/12.5 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.6035115122795105,0.5068181818181817,3.539576292037964
21,21,common_voice_es_19650955.mp3,aquella persona resulta ser hiro un joven delincuente a quien mika inicialmente teme,sperson is called here a young friend of mine,that person turns out to be hiro a young delinquent feared by mika at first,BLEU = 4.90 22.2/12.5/7.1/4.2 (BP = 0.513 ratio = 0.600 hyp_len = 9 ref_len = 15),0.4467659890651703,0.17746913580246912,2.542015790939331
22,22,common_voice_es_19693511.mp3,además concluyó las obras del seminario diocesano y lo inauguró,the edition of the works of moses and aaron were completed,in addition he completed the work on the diocesan seminary and inaugurated it,BLEU = 4.42 36.4/5.0/2.8/1.6 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13),0.5728997588157654,0.19531250000000003,2.6161937713623047
23,23,common_voice_es_19688788.mp3,una niña que se ahoga con los huesos del pollo,little girl with the lights,a girl is chocking with chicken bones,BLEU = 8.52 40.0/12.5/8.3/6.2 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.36778441071510315,0.14705882352941174,2.71024489402771
24,24,common_voice_es_19860601.mp3,solo este último y teledeporte han perdurado hasta ahora,only the last one,just this very last one and teledeporte has remained so far,BLEU = 5.55 50.0/33.3/25.0/25.0 (BP = 0.174 ratio = 0.364 hyp_len = 4 ref_len = 11),0.6059622168540955,0.1820388349514563,2.5890564918518066
25,25,common_voice_es_19734126.mp3,ha jugado con las categorías inferiores de bosnia y de suiza,he has worked with the inferior categories of bosnia and sweden,he has played in the minor categories in bosnia and switzerland,BLEU = 11.73 54.5/20.0/5.6/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.6878363490104675,0.5769944341372912,4.235564231872559
26,26,common_voice_es_19711368.mp3,empezó en la regional preferente provincial,the provincial region,his first steps were in the regional preferential provincial,BLEU = 4.69 66.7/25.0/25.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 3 ref_len = 9),0.5525379180908203,0.17857142857142855,3.4662113189697266
27,27,common_voice_es_18636214.mp3,apenas lo advertí me detuve y mandé detener a mi gente,never done it before,once i saw it i stopped and i stopped my people,BLEU = 2.78 25.0/16.7/12.5/12.5 (BP = 0.174 ratio = 0.364 hyp_len = 4 ref_len = 11),0.41861239075660706,0.04854368932038835,2.1359598636627197
28,28,common_voice_es_19719211.mp3,el universo se siente entonces como el propio cuerpo,the universe is then known as its own body,the university then feels like part of your own body,BLEU = 10.15 44.4/12.5/7.1/4.2 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10),0.5933602452278137,0.4505050505050505,4.449302673339844
29,29,common_voice_es_19689119.mp3,el tercero es el día dedicado a san jorge día de procesiones,church is dedicated to saint boniface and in possession,the third day is dedicated to st george a day of processions,BLEU = 12.72 33.3/25.0/14.3/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12),0.5033963918685913,0.25166191832858503,2.5391287803649902
30,30,common_voice_es_19738520.mp3,antes de ingresar al colegio se pone en contacto con varios botánicos,college is held in contact with several botanists,before entering the association he got in touch with several botanists,BLEU = 15.18 50.0/28.6/16.7/10.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.7027857899665833,0.4654205607476635,4.318302154541016
31,31,common_voice_es_19634534.mp3,maya herrera y sylar se encuentran en un picnic en un parque,a picnic in a park,maya herrera and sylar are having a picnic in a park,BLEU = 30.12 100.0/100.0/100.0/100.0 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11),0.6382430195808411,0.47884615384615387,2.8347272872924805
32,32,common_voice_es_19634293.mp3,hans p linder,holmes b netter,hans p linder,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3),0.6025037169456482,0.0,3.4181084632873535
33,33,common_voice_es_19639772.mp3,recibe el nombre de ciutat esportiva debido al complejo en el que está situado,the name of the sportsman has taken place,it receives the name of ciutat esportiva due to the complex where it is located,BLEU = 9.21 50.0/28.6/16.7/10.0 (BP = 0.417 ratio = 0.533 hyp_len = 8 ref_len = 15),0.4265231192111969,0.2622377622377622,3.0676488876342773
34,34,common_voice_es_19674707.mp3,lista de roles interpretados durante su carrera,he has played roles during his career,list of roles performed during his career,BLEU = 26.27 57.1/33.3/20.0/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.788574755191803,0.5357142857142857,3.960358142852783
35,35,common_voice_es_19596038.mp3,thompson ha denominado la economía moral de la multitud,thompson has made the moral economy,thompson has titled it moral economy of the crowd,BLEU = 14.72 83.3/40.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.7520262598991394,0.5126436781609196,3.792156219482422
36,36,common_voice_es_19124320.mp3,hubo una importante contención del gasto público y se reformuló la deuda pública,he had the important contents of public gas and he performed public diet,there was a significant reduction in government spending and the federal deficit was reformulated,BLEU = 3.40 15.4/4.2/2.3/1.2 (BP = 0.926 ratio = 0.929 hyp_len = 13 ref_len = 14),0.36665502190589905,0.07194244604316546,2.7792012691497803
37,37,common_voice_es_19731437.mp3,el condado recibe su nombre en honor a benjamin parke,the county is named after benjamin park,the county is named in honor of benjamin parke,BLEU = 32.67 71.4/50.0/40.0/25.0 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.9377292394638062,0.6691919191919192,4.6649065017700195
38,38,common_voice_es_20067129.mp3,él es el líder el creador y locutor de radio favela,hes the leader the creator and author of radio verbena,he is the leader creator and speaker of radio favela,BLEU = 14.54 60.0/33.3/6.2/3.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.8567917943000793,0.5724489795918367,3.58231782913208
39,39,common_voice_es_18598246.mp3,¿playa o montaña,,beach or mountain,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.000 ratio = 0.000 hyp_len = 0 ref_len = 3),0.4496518671512604,0.0,2.3875648975372314
40,40,common_voice_es_19641195.mp3,pineda ponce fue un ideólogo del partido liberal de honduras,ned dempsey was a biologist of higher ethnic liberality,pineda ponce created the ideology of the honduran liberal party,BLEU = 4.27 11.1/6.2/3.6/2.1 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10),0.4662209153175354,0.10101010101010102,2.780647039413452
41,41,common_voice_es_19672765.mp3,hicieron que se sientan más como una familia,they were more like a family,they made them feel like family,BLEU = 10.68 50.0/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.8647584319114685,0.25,4.307707786560059
42,42,common_voice_es_19650952.mp3,son especies de valor en la pesca siendo comercializadas y frecuentes en los mercados,a species of the fish family,they are valuable species in fisheries and are often traded in markets,BLEU = 2.99 16.7/10.0/6.2/4.2 (BP = 0.368 ratio = 0.500 hyp_len = 6 ref_len = 12),0.47747117280960083,0.043859649122807015,3.0731329917907715
43,43,common_voice_es_19767830.mp3,el vision tiene motor delantero y tracción delantera,as he and hazel entered the room and an entering draught,the vision has a front engine and front wheel drive,BLEU = 4.46 18.2/5.0/2.8/1.6 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10),0.32552480697631836,0.14851485148514848,2.799809217453003
44,44,common_voice_es_19724801.mp3,sin embargo mucha gente rechaza la lectura vasca con razones lenguaje externas,however many people read the boss lecture,however many people reject basque texts arguing questions of language,BLEU = 15.93 42.9/33.3/20.0/12.5 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.4452272653579712,0.30355097365406647,2.7700023651123047
45,45,common_voice_es_20049522.mp3,jueves el santísimo es quitado en la procesión por la ciudad,he is a member of the city,thursday the blessed sacrament does not take part in the procession through the city,BLEU = 4.83 28.6/16.7/10.0/6.2 (BP = 0.368 ratio = 0.500 hyp_len = 7 ref_len = 14),0.33855995535850525,0.14097744360902253,2.355966567993164
46,46,common_voice_es_19595704.mp3,jugó de centrocampista y su primer equipo fue cruz azul,played in the centre and his first team was cruising,he played as a midfielder and his first team was cruz azul,BLEU = 33.66 60.0/44.4/37.5/28.6 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.5176294445991516,0.4990583804143125,3.209096908569336
47,47,common_voice_es_19605496.mp3,lo primero es tomar las medidas oportunas para evitar las picaduras de garrapata,first one was able to avoid the pickets,the first thing is to take precautions to avoid tick bites,BLEU = 9.03 50.0/14.3/8.3/5.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.5188552737236023,0.2949766355140187,3.1418070793151855
48,48,common_voice_es_19633538.mp3,desde entonces margarita de francia se encarga de ponerle la voz a marge,since then frances margherita goes away,margarita de francia has become responsible for putting marges voice since then,BLEU = 5.97 33.3/20.0/12.5/8.3 (BP = 0.368 ratio = 0.500 hyp_len = 6 ref_len = 12),0.5299461483955383,0.1644736842105263,3.0401201248168945
49,49,common_voice_es_19667081.mp3,esta especie lleva el nombre en honor a holger sander,this species of mane doth ever hold asunder,this species is named in honor of holger sander,BLEU = 10.79 37.5/14.3/8.3/5.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.41267746686935425,0.28714107365792757,2.719069004058838
50,50,common_voice_es_19634533.mp3,en su lugar organizó esfuerzos de socorro para muchos soldados heridos aliados y franceses,in this place he worked for many military soldiers and friends,instead aid efforts were organized for many aligned and french wounded soldiers,BLEU = 8.14 36.4/10.0/5.6/3.1 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12),0.5513966083526611,0.2652310924369748,3.4920897483825684
51,51,common_voice_es_19667431.mp3,la alfombra era un bien necesario para protegerse del rudo invierno,fire was very necessary to protect the windows,the carpet was a necessary element of protection from the harsh winter,BLEU = 4.41 37.5/7.1/4.2/2.5 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12),0.5704310536384583,0.17241379310344826,3.1937637329101562
52,52,common_voice_es_19765189.mp3,esto llevó a la desarticulación de la noción del arte en sí,this led to the articulation of the heart,this led to dismantling the notion of arts in itself,BLEU = 18.19 62.5/28.6/16.7/10.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10),0.4637409746646881,0.45510204081632655,3.3413870334625244
53,53,common_voice_es_19887707.mp3,los intentos de reforma militar fracasaron,military reforms were made,the military reform attempts failed,BLEU = 12.44 25.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.790253221988678,0.38265306122448983,3.9876210689544678
54,54,common_voice_es_19605781.mp3,sólo hay dos valores blanco y negro,has the valleys white and black,there are only two possibilities black and white,BLEU = 7.65 50.0/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8),0.5333263874053955,0.19230769230769232,3.514087677001953
55,55,common_voice_es_19636171.mp3,las llamadas termas de los arcos son en realidad dos conjuntos termales independientes,arches are in reality two independent systems,in fact what is called termas de los arcos are two independent thermal establishments,BLEU = 5.75 57.1/16.7/10.0/6.2 (BP = 0.368 ratio = 0.500 hyp_len = 7 ref_len = 14),0.5108141303062439,0.23731203007518795,3.623248338699341
56,56,common_voice_es_19688054.mp3,sutjeska es el segundo equipo más exitoso con tres finales disputadas,second team is the most delectable of three finals,sutjeska is the second most successful team with three finals played,BLEU = 12.42 77.8/25.0/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.5678070187568665,0.5300453514739228,2.949305295944214
57,57,common_voice_es_19675373.mp3,beyonder aceptó a regañadientes,you know he accepted,beyonder grudgingly accepted,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.333 hyp_len = 4 ref_len = 3),0.5475228428840637,0.16129032258064518,2.903392791748047
58,58,common_voice_es_18666619.mp3,raquel lleva una blusa de nailon,where kellys an a b,raquel is wearing a nylon shirt,BLEU = 8.75 20.0/12.5/8.3/6.2 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.3449532687664032,0.0847457627118644,2.1894631385803223
59,59,common_voice_es_19695740.mp3,estuvo en lee strasberg theatre and film institute,to boney strasbourg theodore and philip institute,he was at lee strasberg theatre and film institute,BLEU = 5.87 28.6/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.5738935470581055,0.11363636363636365,3.0816056728363037
60,60,common_voice_es_19747689.mp3,juega como defensa o extremo y actualmente milita en el os belenenses,he plays as a defender adroitly in the omnibus,he plays either in a defense position or on the opposite side and he is currently an active fan of os belenenses,BLEU = 2.83 55.6/12.5/7.1/4.2 (BP = 0.236 ratio = 0.409 hyp_len = 9 ref_len = 22),0.5426557064056396,0.12077294685990339,3.2188100814819336
61,61,common_voice_es_19661098.mp3,las pensiones de contribución definida suelen ser portables,contributions are very important,defined contribution benefits are usually portable,BLEU = 9.69 25.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.5349659323692322,0.17241379310344826,3.2267651557922363
62,62,common_voice_es_19751541.mp3,fue miembro de la academia brasileña de ciencias,he was a member of the brazilian academy of sciences,he was a member of the brazilian academy of sciences,BLEU = 100.00 100.0/100.0/100.0/100.0 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.9765995144844055,0.9995,4.593990325927734
63,63,common_voice_es_19665157.mp3,la punta de la cola es puntiaguda,columbus blot,the tale point is sharp,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.223 ratio = 0.400 hyp_len = 2 ref_len = 5),0.40491417050361633,0.0,2.797114133834839
64,64,common_voice_es_19684324.mp3,ha participado en series de televisión películas para televisión teatro y cine,he has participated in television series television and television series,she has participated in television shows movies for television drama and cinema,BLEU = 23.80 60.0/33.3/25.0/14.3 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.6892704367637634,0.43314500941619577,3.550515651702881
65,65,common_voice_es_18372317.mp3,entrevistan el pintor en la radio,in the radio,the painter is being interviewed on the radio,BLEU = 10.39 66.7/50.0/50.0/0.0 (BP = 0.189 ratio = 0.375 hyp_len = 3 ref_len = 8),0.5932087898254395,0.25,2.9714128971099854
66,66,common_voice_es_19636723.mp3,la literatura posterior a la segunda guerra mundial combinó movimientos muy diferentes,later literature was combined with different movements,after world war two literature had a combination of very different movements,BLEU = 7.12 42.9/16.7/10.0/6.2 (BP = 0.490 ratio = 0.583 hyp_len = 7 ref_len = 12),0.6961966753005981,0.3234782608695652,4.188239097595215
67,67,common_voice_es_19668311.mp3,su obra periodística abarca artículos históricos políticos y financieros,myriads of historical and financial stories,his journalistic writing includes historical political and financial articles,BLEU = 10.90 50.0/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.6837388277053833,0.2937420178799489,3.4940009117126465
68,68,common_voice_es_19965995.mp3,owen tuvo además un hijo ilegítimo,he was also a legal son,owen also had an illegitimate son,BLEU = 9.65 33.3/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.5533031225204468,0.16666666666666666,3.2461962699890137
69,69,common_voice_es_19640241.mp3,estas aves son omnívoras se alimentan de plantas y animales pequeños y huevos,these these are omnivorous and small animals,these birds are omnivorous they feed on plants small animals and eggs,BLEU = 10.06 85.7/33.3/10.0/6.2 (BP = 0.490 ratio = 0.583 hyp_len = 7 ref_len = 12),0.5890757441520691,0.4444444444444444,3.741342544555664
70,70,common_voice_es_19745846.mp3,los miembros tiene un color gris más obscuro que el resto del cuerpo,the members have a green colour the rest of the body,the extremities are gray darker than the rest of the body,BLEU = 36.72 54.5/40.0/33.3/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.6181326508522034,0.5353535353535354,4.0653228759765625
71,71,common_voice_es_19756073.mp3,solo hubo daños materiales,is only a few materials,the only damage was material things,BLEU = 8.75 20.0/12.5/8.3/6.2 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.5713924765586853,0.1694915254237288,3.560682773590088
72,72,common_voice_es_19596092.mp3,sin embargo sectores significativos de la muralla de la fortaleza se mantienen,however the most important sects are maintained,however significant sectors of the fort wall are kept,BLEU = 6.50 42.9/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.7108913660049438,0.17045454545454547,3.756000280380249
73,73,common_voice_es_19620562.mp3,el mercado de esclavos de constantinopla se encontraba en el valle de las lamentaciones,hussin on a pints market price it was,the slave market of constantinople was in the valley of lamentations,BLEU = 4.51 25.0/7.1/4.2/2.5 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.31172695755958557,0.09345794392523364,2.693635940551758
74,74,common_voice_es_19673001.mp3,posee solo un pie de elevación sobre el nivel del mar,it is only a high level,it has only one foot of elevation above sea level,BLEU = 5.48 50.0/10.0/6.2/4.2 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10),0.4605545699596405,0.15625,3.382190704345703
75,75,common_voice_es_19610256.mp3,sus territorios fueron tomados de la antigua diócesis de boston,territories were buried in ancient diocese,their territories were taken from the old boston diocese,BLEU = 10.90 50.0/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.5116937756538391,0.2937420178799489,3.662295341491699
76,76,common_voice_es_19507420.mp3,en muchos casos fueron tomados en cuenta en los estándares internacionales existentes,in many cases the existing international standards were found,in many cases they were considered in existing international standards,BLEU = 27.76 77.8/50.0/28.6/8.3 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10),0.8352710008621216,0.6411049268192124,4.597517013549805
77,77,common_voice_es_19610983.mp3,son plantas perennes o anuales cespitosas o rizomatosas,perennial or annual plants,they are perennial or annual cespitose or rhizomatous plants,BLEU = 18.31 100.0/66.7/50.0/50.0 (BP = 0.287 ratio = 0.444 hyp_len = 4 ref_len = 9),0.7714888453483582,0.23529411764705882,3.869663715362549
78,78,common_voice_es_19768075.mp3,estuvo casado con ana peñalosa,he was married to a penelope,he was married to ana peñalosa,BLEU = 50.81 66.7/60.0/50.0/33.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.5785941481590271,0.6614583333333333,3.5752787590026855
79,79,common_voice_es_19705510.mp3,abel cumplió con los deseos de dios pero caín solamente ofreció frutos,it was born of gods death,abel obeyed gods wishes but cain only offered fruit,BLEU = 4.92 16.7/10.0/6.2/4.2 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.439479261636734,0.0574712643678161,2.324920177459717
80,80,common_voice_es_19606065.mp3,jugó en cuatro ocasiones en el campeonato de argentina de ajedrez,he plays for a time in the argentine encampment,he played four times in the argentinean chess championship,BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.5178287625312805,0.5377777777777778,3.4532251358032227
81,81,common_voice_es_19688781.mp3,cabello anunció que el disco estaría dividido en tres partes,the album was divided in three parts,cabello announced that the disk would be threefold,BLEU = 5.69 14.3/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.62655109167099,0.06329113924050632,3.146416664123535
82,82,common_voice_es_19723761.mp3,esta medida fue acompañada de una importante reforma fiscal,this method was made of an important fiscal reform,this policy was complemented by major tax reform,BLEU = 6.27 33.3/6.2/3.6/2.1 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8),0.6760404706001282,0.1851851851851852,4.304739952087402
83,83,common_voice_es_18312751.mp3,cuando termina la vida de la escuela comienza la escuela de la vida,in the schools lifetime,when schooling ends the schooling of life begins,BLEU = 5.88 25.0/16.7/12.5/12.5 (BP = 0.368 ratio = 0.500 hyp_len = 4 ref_len = 8),0.5120440125465393,0.24671052631578946,2.9226717948913574
84,84,common_voice_es_19092554.mp3,estoy en el cielo,love you,i am in heaven,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 2 ref_len = 4),0.4782446026802063,0.0,3.174527168273926
85,85,common_voice_es_19689903.mp3,todos los tracks por minor threat,all the works are written by men who read,all minor threat tracks,BLEU = 4.77 11.1/6.2/3.6/2.1 (BP = 1.000 ratio = 2.250 hyp_len = 9 ref_len = 4),0.3572298586368561,0.11111111111111112,3.005399703979492
86,86,common_voice_es_19615354.mp3,para promover la reforma agraria defendió el pago de las desamortizaciones en divisas públicas,he defended the power of the publications,in order to promote agrarian reform he argued for the payment of confiscations in national currency,BLEU = 2.39 42.9/8.3/5.0/3.1 (BP = 0.276 ratio = 0.438 hyp_len = 7 ref_len = 16),0.48521408438682556,0.09933774834437087,2.6622424125671387
87,87,common_voice_es_20012379.mp3,fuera de estos territorios exclusivamente vía internet,it was part of these territories,outside these territories exclusively via internet,BLEU = 16.23 33.3/20.0/12.5/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.4680420458316803,0.3125,3.003040075302124
88,88,common_voice_es_19693336.mp3,se convirtió en el más famoso e influyente escultor de mozambique,he was the most famous and famous sculptor of mozambique,he turned into the most famous and influent sculptor of mozambique,BLEU = 35.54 80.0/55.6/37.5/14.3 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.8758573532104492,0.6443520642201835,4.623377799987793
