,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
20,20,common_voice_es_19641192.mp3,la principal estrategia sin embargo fue la disuasión en lugar de luchar,however the main strategy was the situation,however deterrence rather than fighting was the main strategy,BLEU = 23.10 71.4/50.0/20.0/12.5 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.6156502366065979,0.5068181818181817,3.4761695861816406
21,21,common_voice_es_19650955.mp3,aquella persona resulta ser hiro un joven delincuente a quien mika inicialmente teme,thats the result of being a young man from the beginning,that person turns out to be hiro a young delinquent feared by mika at first,BLEU = 5.21 18.2/10.0/5.6/3.1 (BP = 0.695 ratio = 0.733 hyp_len = 11 ref_len = 15),0.4516116678714752,0.21618150684931506,2.6189074516296387
22,22,common_voice_es_19693511.mp3,además concluyó las obras del seminario diocesano y lo inauguró,in addition the works of xenophon leo,in addition he completed the work on the diocesan seminary and inaugurated it,BLEU = 6.17 42.9/16.7/10.0/6.2 (BP = 0.424 ratio = 0.538 hyp_len = 7 ref_len = 13),0.4311015009880066,0.2545362903225807,2.693716049194336
23,23,common_voice_es_19688788.mp3,una niña que se ahoga con los huesos del pollo,a dog with tails,a girl is chocking with chicken bones,BLEU = 8.97 50.0/16.7/12.5/12.5 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7),0.4192199110984802,0.14925373134328357,2.728712320327759
24,24,common_voice_es_19860601.mp3,solo este último y teledeporte han perdurado hasta ahora,its only the last one thats lost until now,just this very last one and teledeporte has remained so far,BLEU = 7.64 22.2/12.5/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.6167448163032532,0.1736111111111111,2.849698543548584
25,25,common_voice_es_19734126.mp3,ha jugado con las categorías inferiores de bosnia y de suiza,he has played with the inferior categories of bosnia and sweden,he has played in the minor categories in bosnia and switzerland,BLEU = 19.08 63.6/30.0/11.1/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.7998194098472595,0.5769944341372912,4.324342727661133
26,26,common_voice_es_19711368.mp3,empezó en la regional preferente provincial,he started in a provincial region,his first steps were in the regional preferential provincial,BLEU = 5.85 33.3/10.0/6.2/4.2 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.708892822265625,0.2298850574712644,3.9409453868865967
27,27,common_voice_es_18636214.mp3,apenas lo advertí me detuve y mandé detener a mi gente,its done with me and i want to have a friend,once i saw it i stopped and i stopped my people,BLEU = 7.50 18.2/10.0/5.6/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.4489261507987976,0.23232323232323232,2.7150580883026123
28,28,common_voice_es_19719211.mp3,el universo se siente entonces como el propio cuerpo,however the universe is different,the university then feels like part of your own body,BLEU = 3.93 20.0/12.5/8.3/6.2 (BP = 0.368 ratio = 0.500 hyp_len = 5 ref_len = 10),0.45778849720954895,0.19736842105263158,3.5119426250457764
29,29,common_voice_es_19689119.mp3,el tercero es el día dedicado a san jorge día de procesiones,the church is dedicated to saint bennet in processions,the third day is dedicated to st george a day of processions,BLEU = 14.45 55.6/25.0/14.3/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12),0.6849483847618103,0.3811965811965813,3.180650234222412
30,30,common_voice_es_19738520.mp3,antes de ingresar al colegio se pone en contacto con varios botánicos,before going to college they can be contacted with several botanists,before entering the association he got in touch with several botanists,BLEU = 14.99 36.4/20.0/11.1/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.7530924677848816,0.44,4.70848274230957
31,31,common_voice_es_19634534.mp3,maya herrera y sylar se encuentran en un picnic en un parque,myra and sally are located in a park,maya herrera and sylar are having a picnic in a park,BLEU = 16.05 62.5/28.6/16.7/10.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.7431392073631287,0.41682242990654206,3.286289691925049
32,32,common_voice_es_19634293.mp3,hans p linder,anspie ned,hans p linder,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 2 ref_len = 3),0.5732431411743164,0.0,3.2391433715820312
33,33,common_voice_es_19639772.mp3,recibe el nombre de ciutat esportiva debido al complejo en el que está situado,the name of the city has been found,it receives the name of ciutat esportiva due to the complex where it is located,BLEU = 9.21 50.0/28.6/16.7/10.0 (BP = 0.417 ratio = 0.533 hyp_len = 8 ref_len = 15),0.5140137672424316,0.2622377622377622,2.882075548171997
34,34,common_voice_es_19674707.mp3,lista de roles interpretados durante su carrera,he has played roles during his career,list of roles performed during his career,BLEU = 26.27 57.1/33.3/20.0/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.788574755191803,0.5357142857142857,3.9603586196899414
35,35,common_voice_es_19596038.mp3,thompson ha denominado la economía moral de la multitud,hansen has named the moral economy,thompson has titled it moral economy of the crowd,BLEU = 11.71 66.7/20.0/12.5/8.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.7377182841300964,0.3627873563218391,3.538761615753174
36,36,common_voice_es_19124320.mp3,hubo una importante contención del gasto público y se reformuló la deuda pública,he had an important public content and reformed public,there was a significant reduction in government spending and the federal deficit was reformulated,BLEU = 2.74 11.1/6.2/3.6/2.1 (BP = 0.574 ratio = 0.643 hyp_len = 9 ref_len = 14),0.40176066756248474,0.037037037037037035,3.4905974864959717
37,37,common_voice_es_19731437.mp3,el condado recibe su nombre en honor a benjamin parke,the county receives its name in honor of benjamin park,the county is named in honor of benjamin parke,BLEU = 31.24 60.0/44.4/25.0/14.3 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9),0.9264306426048279,0.8722527472527472,4.829109191894531
38,38,common_voice_es_20067129.mp3,él es el líder el creador y locutor de radio favela,hes the leader creator and lawyer of radio fabel,he is the leader creator and speaker of radio favela,BLEU = 31.76 66.7/50.0/28.6/16.7 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10),0.7897811532020569,0.6792413935271077,3.784545421600342
39,39,common_voice_es_18598246.mp3,¿playa o montaña,martin,beach or mountain,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 1 ref_len = 3),0.4665379226207733,0.0,2.4372458457946777
40,40,common_voice_es_19641195.mp3,pineda ponce fue un ideólogo del partido liberal de honduras,ned opposed was an ideology of honduras liberal party,pineda ponce created the ideology of the honduran liberal party,BLEU = 12.07 44.4/25.0/7.1/4.2 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10),0.6233792901039124,0.37878787878787884,3.5684614181518555
41,41,common_voice_es_19672765.mp3,hicieron que se sientan más como una familia,they had more than a family,they made them feel like family,BLEU = 9.65 33.3/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.5897142887115479,0.16666666666666666,3.926008939743042
42,42,common_voice_es_19650952.mp3,son especies de valor en la pesca siendo comercializadas y frecuentes en los mercados,its a species of valour in machiavelli,they are valuable species in fisheries and are often traded in markets,BLEU = 3.82 28.6/8.3/5.0/3.1 (BP = 0.490 ratio = 0.583 hyp_len = 7 ref_len = 12),0.3641175329685211,0.08695652173913043,2.535248279571533
43,43,common_voice_es_19767830.mp3,el vision tiene motor delantero y tracción delantera,vision has an antithesis and attraction,the vision has a front engine and front wheel drive,BLEU = 9.22 50.0/20.0/12.5/8.3 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10),0.3995915651321411,0.2662037037037037,3.099461078643799
44,44,common_voice_es_19724801.mp3,sin embargo mucha gente rechaza la lectura vasca con razones lenguaje externas,however many people read the basque literature with different languages,however many people reject basque texts arguing questions of language,BLEU = 16.78 40.0/22.2/12.5/7.1 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.5909557938575745,0.446,3.735138177871704
45,45,common_voice_es_20049522.mp3,jueves el santísimo es quitado en la procesión por la ciudad,hes a member of the city,thursday the blessed sacrament does not take part in the procession through the city,BLEU = 4.28 33.3/20.0/12.5/8.3 (BP = 0.264 ratio = 0.429 hyp_len = 6 ref_len = 14),0.33250847458839417,0.14204545454545456,2.455921173095703
46,46,common_voice_es_19595704.mp3,jugó de centrocampista y su primer equipo fue cruz azul,he played for the first time,he played as a midfielder and his first team was cruz azul,BLEU = 6.61 50.0/20.0/12.5/8.3 (BP = 0.368 ratio = 0.500 hyp_len = 6 ref_len = 12),0.49020740389823914,0.22417153996101363,2.5882201194763184
47,47,common_voice_es_19605496.mp3,lo primero es tomar las medidas oportunas para evitar las picaduras de garrapata,first is to avoid the opportunities of getting ready,the first thing is to take precautions to avoid tick bites,BLEU = 11.42 55.6/25.0/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.5300894379615784,0.39480452674897115,3.060866117477417
48,48,common_voice_es_19633538.mp3,desde entonces margarita de francia se encarga de ponerle la voz a marge,since then frances marguerite was born,margarita de francia has become responsible for putting marges voice since then,BLEU = 5.97 33.3/20.0/12.5/8.3 (BP = 0.368 ratio = 0.500 hyp_len = 6 ref_len = 12),0.5462132692337036,0.1644736842105263,3.173661708831787
49,49,common_voice_es_19667081.mp3,esta especie lleva el nombre en honor a holger sander,the species is named holtisander,this species is named in honor of holger sander,BLEU = 17.87 60.0/50.0/33.3/25.0 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9),0.6939822435379028,0.3423772609819121,3.974374294281006
50,50,common_voice_es_19634533.mp3,en su lugar organizó esfuerzos de socorro para muchos soldados heridos aliados y franceses,in his place he organized sacrificings for many soldiers friends and friends,instead aid efforts were organized for many aligned and french wounded soldiers,BLEU = 8.52 41.7/9.1/5.0/2.8 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12),0.51399827003479,0.31000000000000005,3.5777316093444824
51,51,common_voice_es_19667431.mp3,la alfombra era un bien necesario para protegerse del rudo invierno,fire was very necessary for the inland road,the carpet was a necessary element of protection from the harsh winter,BLEU = 4.41 37.5/7.1/4.2/2.5 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12),0.4811120629310608,0.1293103448275862,3.138756275177002
52,52,common_voice_es_19765189.mp3,esto llevó a la desarticulación de la noción del arte en sí,this led to the dissipation of the art of the movie,this led to dismantling the notion of arts in itself,BLEU = 15.85 45.5/20.0/11.1/6.2 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10),0.7649420499801636,0.5060506050605059,3.5630316734313965
53,53,common_voice_es_19887707.mp3,los intentos de reforma militar fracasaron,military reforms took place,the military reform attempts failed,BLEU = 12.44 25.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.8212423920631409,0.38265306122448983,4.06091833114624
54,54,common_voice_es_19605781.mp3,sólo hay dos valores blanco y negro,there are two valleys white and black,there are only two possibilities black and white,BLEU = 14.98 85.7/16.7/10.0/6.2 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.6306186318397522,0.539732770745429,3.9592130184173584
55,55,common_voice_es_19636171.mp3,las llamadas termas de los arcos son en realidad dos conjuntos termales independientes,names of the arches are in reality two independent terms,in fact what is called termas de los arcos are two independent thermal establishments,BLEU = 6.69 40.0/11.1/6.2/3.6 (BP = 0.670 ratio = 0.714 hyp_len = 10 ref_len = 14),0.5794667601585388,0.2735294117647059,3.8075990676879883
56,56,common_voice_es_19688054.mp3,sutjeska es el segundo equipo más exitoso con tres finales disputadas,hespers the most successful team of three contests,sutjeska is the second most successful team with three finals played,BLEU = 16.05 62.5/28.6/16.7/10.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.571768045425415,0.41682242990654206,3.1116585731506348
57,57,common_voice_es_19675373.mp3,beyonder aceptó a regañadientes,he owned that he accepted it,beyonder grudgingly accepted,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 2.000 hyp_len = 6 ref_len = 3),0.43822965025901794,0.15151515151515152,2.700282573699951
58,58,common_voice_es_18666619.mp3,raquel lleva una blusa de nailon,karl was born in milan,raquel is wearing a nylon shirt,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.422125905752182,0.0847457627118644,2.7034716606140137
59,59,common_voice_es_19695740.mp3,estuvo en lee strasberg theatre and film institute,stubborn and lease drasbourg theodore and film institute,he was at lee strasberg theatre and film institute,BLEU = 18.14 37.5/28.6/16.7/10.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.48916131258010864,0.33083645443196,3.0079097747802734
60,60,common_voice_es_19747689.mp3,juega como defensa o extremo y actualmente milita en el os belenenses,he plays as a defender and encourages,he plays either in a defense position or on the opposite side and he is currently an active fan of os belenenses,BLEU = 1.83 57.1/16.7/10.0/6.2 (BP = 0.117 ratio = 0.318 hyp_len = 7 ref_len = 22),0.5977332592010498,0.0975609756097561,3.129826545715332
61,61,common_voice_es_19661098.mp3,las pensiones de contribución definida suelen ser portables,contributions of the film are very important,defined contribution benefits are usually portable,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6),0.46205979585647583,0.1639344262295082,2.7658095359802246
62,62,common_voice_es_19751541.mp3,fue miembro de la academia brasileña de ciencias,he was a member of the brazilian academy,he was a member of the brazilian academy of sciences,BLEU = 77.88 100.0/100.0/100.0/100.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10),0.8905145525932312,0.7948022959183674,4.129828453063965
63,63,common_voice_es_19665157.mp3,la punta de la cola es puntiaguda,color point is black,the tale point is sharp,BLEU = 24.88 50.0/33.3/25.0/25.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.5251525044441223,0.38265306122448983,3.5322299003601074
64,64,common_voice_es_19684324.mp3,ha participado en series de televisión películas para televisión teatro y cine,he has participated in television theories of television and movies,she has participated in television shows movies for television drama and cinema,BLEU = 24.74 70.0/33.3/25.0/14.3 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.6046596169471741,0.537876167416119,3.6857802867889404
65,65,common_voice_es_18372317.mp3,entrevistan el pintor en la radio,painter in the radio,the painter is being interviewed on the radio,BLEU = 13.01 75.0/33.3/25.0/25.0 (BP = 0.368 ratio = 0.500 hyp_len = 4 ref_len = 8),0.6709404587745667,0.3362573099415205,3.547916889190674
66,66,common_voice_es_19636723.mp3,la literatura posterior a la segunda guerra mundial combinó movimientos muy diferentes,later literature was combined with different movements,after world war two literature had a combination of very different movements,BLEU = 7.12 42.9/16.7/10.0/6.2 (BP = 0.490 ratio = 0.583 hyp_len = 7 ref_len = 12),0.6961964964866638,0.3234782608695652,4.188239097595215
67,67,common_voice_es_19668311.mp3,su obra periodística abarca artículos históricos políticos y financieros,its periodic work covers political and financial stories,his journalistic writing includes historical political and financial articles,BLEU = 18.14 37.5/28.6/16.7/10.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.8562374711036682,0.33083645443196,4.436412811279297
68,68,common_voice_es_19965995.mp3,owen tuvo además un hijo ilegítimo,nowadays he was an illegible son,owen also had an illegitimate son,BLEU = 9.65 33.3/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.4440477192401886,0.16666666666666666,3.0198771953582764
69,69,common_voice_es_19640241.mp3,estas aves son omnívoras se alimentan de plantas y animales pequeños y huevos,these leaves are omnivorous they feed on small and small animals,these birds are omnivorous they feed on plants small animals and eggs,BLEU = 39.24 81.8/50.0/33.3/25.0 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12),0.7101545929908752,0.7231040564373898,3.807262897491455
70,70,common_voice_es_19745846.mp3,los miembros tiene un color gris más obscuro que el resto del cuerpo,members have a grey color most obscure,the extremities are gray darker than the rest of the body,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11),0.5868312120437622,0.04716981132075472,4.0325517654418945
71,71,common_voice_es_19756073.mp3,solo hubo daños materiales,it only has material,the only damage was material things,BLEU = 11.52 50.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.5194518566131592,0.17241379310344826,3.606750965118408
72,72,common_voice_es_19596092.mp3,sin embargo sectores significativos de la muralla de la fortaleza se mantienen,however the most important sector of the town is maintained,however significant sectors of the fort wall are kept,BLEU = 9.29 30.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9),0.7964014410972595,0.412087912087912,3.896343231201172
73,73,common_voice_es_19620562.mp3,el mercado de esclavos de constantinopla se encontraba en el valle de las lamentaciones,constantinoples market was found in the valley of lamentations,the slave market of constantinople was in the valley of lamentations,BLEU = 38.88 77.8/50.0/42.9/33.3 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.7592996954917908,0.6944444444444444,4.13615608215332
74,74,common_voice_es_19673001.mp3,posee solo un pie de elevación sobre el nivel del mar,it has only an elevation level,it has only one foot of elevation above sea level,BLEU = 17.63 83.3/40.0/25.0/16.7 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10),0.594961941242218,0.46458333333333335,4.06584358215332
75,75,common_voice_es_19610256.mp3,sus territorios fueron tomados de la antigua diócesis de boston,its territory was formed of the ancient diocese of boston,their territories were taken from the old boston diocese,BLEU = 5.52 30.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9),0.774690568447113,0.21978021978021975,4.5916547775268555
76,76,common_voice_es_19507420.mp3,en muchos casos fueron tomados en cuenta en los estándares internacionales existentes,in many cases the existing international standards were gone,in many cases they were considered in existing international standards,BLEU = 27.76 77.8/50.0/28.6/8.3 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10),0.7886812090873718,0.6411049268192124,4.490232467651367
77,77,common_voice_es_19610983.mp3,son plantas perennes o anuales cespitosas o rizomatosas,his perennial plants red or red,they are perennial or annual cespitose or rhizomatous plants,BLEU = 6.48 50.0/10.0/6.2/4.2 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.46585267782211304,0.17241379310344826,3.456855058670044
78,78,common_voice_es_19768075.mp3,estuvo casado con ana peñalosa,he was married to anna penalosa,he was married to ana peñalosa,BLEU = 50.81 66.7/60.0/50.0/33.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.9035136699676514,0.6614583333333333,3.935204267501831
79,79,common_voice_es_19705510.mp3,abel cumplió con los deseos de dios pero caín solamente ofreció frutos,was born of gods death,abel obeyed gods wishes but cain only offered fruit,BLEU = 4.80 20.0/12.5/8.3/6.2 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9),0.4334973096847534,0.05813953488372093,2.2968955039978027
80,80,common_voice_es_19606065.mp3,jugó en cuatro ocasiones en el campeonato de argentina de ajedrez,he played in for times and argentine a d j,he played four times in the argentinean chess championship,BLEU = 9.98 40.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9),0.4851978123188019,0.3468406593406593,3.001086473464966
81,81,common_voice_es_19688781.mp3,cabello anunció que el disco estaría dividido en tres partes,belle announced that the album was divided into three parts,cabello announced that the disk would be threefold,BLEU = 15.62 30.0/22.2/12.5/7.1 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8),0.701214611530304,0.35907859078590787,3.7917072772979736
82,82,common_voice_es_19723761.mp3,esta medida fue acompañada de una importante reforma fiscal,this method was accompanied by an important physical reform,this policy was complemented by major tax reform,BLEU = 6.74 44.4/6.2/3.6/2.1 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8),0.7481900453567505,0.2469135802469136,4.193902492523193
83,83,common_voice_es_18312751.mp3,cuando termina la vida de la escuela comienza la escuela de la vida,it ends a school life,when schooling ends the schooling of life begins,BLEU = 6.97 40.0/12.5/8.3/6.2 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8),0.6669027209281921,0.1948051948051948,3.4670395851135254
84,84,common_voice_es_19092554.mp3,estoy en el cielo,love you,i am in heaven,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 2 ref_len = 4),0.47824451327323914,0.0,3.174527168273926
85,85,common_voice_es_19689903.mp3,todos los tracks por minor threat,all the works were written,all minor threat tracks,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4),0.4850826561450958,0.12195121951219512,3.040106773376465
86,86,common_voice_es_19615354.mp3,para promover la reforma agraria defendió el pago de las desamortizaciones en divisas públicas,to promote the guerrilla reform he defended the power of the public disarmament,in order to promote agrarian reform he argued for the payment of confiscations in national currency,BLEU = 7.68 46.2/16.7/4.5/2.5 (BP = 0.794 ratio = 0.812 hyp_len = 13 ref_len = 16),0.5840950608253479,0.32554847841472045,3.285639762878418
87,87,common_voice_es_20012379.mp3,fuera de estos territorios exclusivamente vía internet,it was from these territory exclusively vienna,outside these territories exclusively via internet,BLEU = 7.81 28.6/8.3/5.0/3.1 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6),0.5442970395088196,0.4826958105646631,3.2581429481506348
